source,destination,distance
176.0,193.0,990.129284488
66.0,125.0,506.174870969
14.0,197.0,290.318790298
52.0,56.0,916.616059209
15.0,180.0,646.003869957
85.0,176.0,311.969549796
32.0,36.0,670.421509201
71.0,125.0,489.799959167
4.0,74.0,548.292804987
42.0,133.0,486.211887967
118.0,184.0,501.745951653
28.0,80.0,842.4262579
98.0,172.0,187.360614858
151.0,154.0,603.242074129
8.0,156.0,251.047804213
47.0,101.0,687.782669162
17.0,82.0,480.563211243
71.0,163.0,149.49581934
41.0,84.0,230.867927612
64.0,147.0,8.60232526704
26.0,127.0,732.451363573
179.0,194.0,328.635055951
127.0,152.0,979.588178777
81.0,196.0,438.124411555
112.0,175.0,564.724711696
60.0,71.0,512.095694182
23.0,77.0,640.688691956
46.0,150.0,964.160256389
70.0,104.0,225.162163784
93.0,137.0,124.338248339
40.0,43.0,666.820065685
3.0,161.0,902.494321312
26.0,194.0,397.75620674
73.0,165.0,907.86177362
36.0,63.0,231.294184968
22.0,126.0,221.325552072
83.0,124.0,106.733312513
121.0,177.0,540.520119885
106.0,167.0,185.873612974
16.0,67.0,714.849634539
125.0,147.0,881.93990725
102.0,187.0,372.699610947
139.0,143.0,321.89594592
12.0,151.0,763.147430055
35.0,78.0,347.080682263
105.0,145.0,585.866879077
81.0,114.0,568.778515769
96.0,96.0,0.0
59.0,84.0,708.590149522
45.0,89.0,971.211614428
68.0,142.0,443.654144577
114.0,132.0,254.750858684
101.0,127.0,967.845028917
115.0,173.0,613.886797382
152.0,161.0,205.353354002
116.0,146.0,1086.0741227
48.0,82.0,534.574597227
11.0,38.0,714.631373507
34.0,157.0,306.276019303
72.0,88.0,529.008506548
81.0,85.0,608.190759548
148.0,149.0,459.791256985
149.0,188.0,706.842273778
81.0,158.0,773.190791461
7.0,178.0,264.705496732
112.0,119.0,422.479585306
77.0,170.0,478.338792071
10.0,101.0,1022.79323424
87.0,113.0,738.172066662
125.0,190.0,843.237807502
162.0,168.0,282.001773044
111.0,127.0,436.687531308
134.0,194.0,414.744499662
158.0,196.0,505.949602233
90.0,134.0,647.635700066
143.0,176.0,549.651707902
39.0,67.0,816.605780043
9.0,180.0,389.62161131
63.0,73.0,657.541633663
33.0,46.0,622.290125263
57.0,160.0,582.021477267
5.0,192.0,284.163685224
119.0,166.0,618.815804582
156.0,172.0,472.822376797
104.0,133.0,441.49405432
52.0,109.0,344.396573734
15.0,27.0,962.137724029
38.0,136.0,364.90546721
76.0,91.0,691.966039629
137.0,169.0,954.598344855
86.0,132.0,28.1602556807
147.0,197.0,462.904957848
65.0,159.0,23.0867927612
14.0,80.0,637.0
75.0,98.0,940.226036653
113.0,171.0,1080.64055078
166.0,191.0,685.216024331
98.0,193.0,673.617101921
8.0,41.0,597.398526948
5.0,175.0,634.341390735
47.0,136.0,525.868804931
32.0,191.0,116.619037897
94.0,173.0,254.568261965
131.0,165.0,819.928045624
4.0,189.0,691.08176072
27.0,116.0,393.909888172
13.0,185.0,754.972847194
51.0,122.0,255.644284114
37.0,51.0,517.176952309
61.0,173.0,241.878068456
107.0,179.0,734.482130484
108.0,136.0,519.211902791
40.0,120.0,1168.48277694
3.0,12.0,870.483199149
41.0,193.0,837.086017085
117.0,118.0,936.180538144
64.0,110.0,824.941210027
140.0,147.0,175.855053951
141.0,166.0,395.465548436
74.0,155.0,573.021814593
22.0,171.0,710.443523442
23.0,198.0,566.569501474
69.0,132.0,444.230795871
16.0,16.0,0.0
2.0,95.0,801.414374715
79.0,95.0,486.037035626
117.0,136.0,846.770925339
12.0,36.0,329.369093875
35.0,157.0,205.185282123
36.0,162.0,576.279446102
150.0,190.0,974.068272761
82.0,160.0,610.512080143
135.0,174.0,187.771137292
83.0,137.0,870.039079582
31.0,105.0,859.827889755
1.0,142.0,96.6074531286
55.0,119.0,802.389556263
49.0,186.0,563.474932894
21.0,52.0,242.853865524
44.0,123.0,302.001655625
30.0,162.0,533.877326733
68.0,113.0,485.432796585
128.0,166.0,484.330465695
129.0,147.0,420.529428221
78.0,174.0,727.767133086
10.0,182.0,611.100646375
100.0,159.0,351.511024009
80.0,191.0,209.0
20.0,99.0,716.301612451
58.0,154.0,324.839960596
6.0,74.0,272.249885216
18.0,189.0,261.938924179
67.0,72.0,757.713666235
105.0,157.0,421.930088996
91.0,94.0,889.661171458
39.0,150.0,523.313481577
24.0,149.0,323.148572641
113.0,121.0,490.310105953
138.0,165.0,278.469028799
100.0,164.0,643.123627307
33.0,89.0,640.57005862
87.0,138.0,187.523331882
57.0,83.0,703.091743658
80.0,92.0,694.828036279
43.0,96.0,257.048633531
171.0,183.0,190.937162438
80.0,142.0,686.866071371
53.0,135.0,437.155578713
9.0,33.0,288.475302236
160.0,179.0,640.488095127
33.0,187.0,671.192967782
18.0,177.0,252.301407051
19.0,120.0,597.656255719
42.0,59.0,383.337970986
66.0,165.0,741.728386945
14.0,189.0,307.522356911
113.0,198.0,443.822036406
8.0,118.0,848.382578793
62.0,137.0,535.720076159
85.0,104.0,628.942763692
32.0,108.0,449.004454321
145.0,195.0,332.813761735
18.0,83.0,941.904984592
146.0,156.0,919.60045672
169.0,197.0,657.998480241
27.0,163.0,449.978888394
28.0,152.0,566.188131278
142.0,144.0,821.197296635
37.0,70.0,433.461647669
75.0,159.0,690.984804464
151.0,194.0,457.148772283
84.0,167.0,845.123067961
175.0,200.0,352.682576831
17.0,26.0,737.868551979
40.0,197.0,615.314553704
41.0,172.0,854.794127261
155.0,180.0,61.6846820532
13.0,46.0,216.517897644
164.0,174.0,146.030818665
37.0,184.0,130.249760077
8.0,74.0,523.248506926
22.0,196.0,384.679087032
23.0,117.0,272.957872207
70.0,176.0,802.88479871
2.0,176.0,305.630495861
168.0,184.0,398.502195728
26.0,58.0,351.205068301
177.0,190.0,742.592755149
50.0,132.0,289.580731403
73.0,125.0,549.855435546
36.0,119.0,619.158299629
59.0,190.0,446.695645826
22.0,38.0,248.793086721
113.0,128.0,294.613305877
14.0,32.0,565.9346252
31.0,188.0,652.641555526
16.0,139.0,495.601654557
130.0,159.0,495.795320672
95.0,112.0,398.09797789
25.0,115.0,579.870675237
79.0,160.0,581.030980241
49.0,85.0,670.613152272
72.0,178.0,51.2249938995
99.0,117.0,284.634853804
187.0,195.0,209.251045398
44.0,200.0,44.6430285711
120.0,158.0,821.340367935
68.0,198.0,123.470644284
159.0,169.0,344.702770514
1.0,27.0,630.286442818
4.0,30.0,184.835061609
152.0,153.0,1015.92962355
25.0,141.0,854.546078336
101.0,154.0,903.349876847
11.0,110.0,731.170294801
34.0,197.0,383.704313241
18.0,91.0,587.496382968
6.0,167.0,1044.0138888
172.0,187.0,916.299623486
30.0,41.0,844.254108666
54.0,179.0,396.093423323
193.0,195.0,769.790231167
77.0,114.0,762.491311426
24.0,66.0,630.47045926
63.0,163.0,574.537205062
10.0,61.0,760.089468418
161.0,191.0,1083.25804867
110.0,138.0,91.2414379545
111.0,183.0,519.114630886
43.0,63.0,507.82871128
134.0,138.0,329.317476002
29.0,96.0,251.745903641
67.0,181.0,756.349786805
90.0,126.0,463.952583784
53.0,106.0,330.578281198
80.0,200.0,808.230783873
76.0,189.0,990.240879786
4.0,192.0,529.49881964
124.0,145.0,313.63832674
56.0,177.0,408.461748515
19.0,39.0,217.517815362
8.0,131.0,783.567482735
5.0,24.0,323.817850033
29.0,130.0,555.713955196
89.0,175.0,778.065549938
15.0,83.0,800.895748522
76.0,99.0,665.423925028
85.0,155.0,604.087741971
18.0,36.0,469.306935811
88.0,113.0,641.028080508
4.0,87.0,606.077552793
42.0,174.0,362.592057276
65.0,71.0,243.483058959
28.0,77.0,867.816800944
51.0,148.0,247.406548014
166.0,199.0,516.855879332
98.0,137.0,762.952816365
99.0,160.0,882.968855623
47.0,64.0,450.344312721
17.0,117.0,888.203242507
71.0,190.0,430.360314155
94.0,101.0,296.060804566
41.0,127.0,97.2522493313
64.0,136.0,808.420682566
118.0,127.0,667.036730623
27.0,59.0,107.018689956
13.0,193.0,884.507772719
112.0,132.0,306.276019303
60.0,188.0,647.611766416
23.0,40.0,350.0
107.0,123.0,490.979632979
17.0,151.0,952.200084016
93.0,164.0,718.789259797
40.0,48.0,365.559844622
3.0,68.0,159.878078547
64.0,86.0,634.17741997
73.0,136.0,485.004123694
22.0,83.0,717.451740537
83.0,99.0,835.653636383
121.0,148.0,399.185420575
69.0,92.0,437.159009972
16.0,88.0,183.98369493
55.0,153.0,882.334403727
2.0,7.0,394.182698758
102.0,156.0,625.636475919
103.0,173.0,48.8773976394
35.0,85.0,640.912630551
21.0,138.0,628.688317054
59.0,75.0,248.809163818
82.0,104.0,206.206207472
45.0,116.0,497.742905525
68.0,171.0,679.01178193
31.0,33.0,165.858373319
182.0,183.0,1079.34517185
13.0,58.0,375.996010617
116.0,191.0,574.321338625
48.0,183.0,138.405202214
11.0,61.0,343.215675633
49.0,194.0,530.762658822
58.0,112.0,259.001930495
96.0,163.0,199.090431714
149.0,167.0,510.07548461
81.0,177.0,576.025173061
44.0,67.0,826.196102629
7.0,73.0,109.622078068
68.0,73.0,379.684079203
77.0,133.0,200.369658382
24.0,47.0,446.060534009
88.0,170.0,655.238887735
10.0,78.0,733.239387922
87.0,108.0,635.698828062
125.0,153.0,971.208010675
20.0,27.0,644.218906894
97.0,137.0,987.380372501
43.0,138.0,374.797278539
81.0,83.0,1021.57721196
157.0,158.0,541.400036941
90.0,163.0,355.533402088
91.0,134.0,272.501376143
39.0,94.0,839.652904479
13.0,112.0,590.671651597
9.0,159.0,323.966047604
63.0,84.0,703.156454852
87.0,178.0,654.104731675
57.0,139.0,441.955880151
170.0,170.0,0.0
104.0,170.0,262.070601175
52.0,138.0,853.255530307
2.0,195.0,244.002049172
62.0,103.0,492.083326277
9.0,121.0,378.001322749
137.0,140.0,759.921048531
86.0,121.0,148.219431924
56.0,60.0,623.600032072
19.0,176.0,593.331273405
22.0,134.0,275.072717658
65.0,178.0,568.409183599
28.0,34.0,847.285666113
14.0,117.0,258.961387083
75.0,121.0,815.993259776
113.0,142.0,858.389189121
8.0,14.0,244.806045677
122.0,180.0,336.400059453
32.0,148.0,596.705119804
94.0,182.0,698.565673362
95.0,155.0,494.974746831
27.0,107.0,860.363295358
28.0,192.0,389.935892167
13.0,148.0,788.112301642
51.0,97.0,720.639993339
75.0,167.0,776.485028832
61.0,136.0,941.48021753
108.0,165.0,1063.73539943
40.0,157.0,938.284605011
3.0,19.0,487.118055506
50.0,106.0,335.004477582
13.0,118.0,778.607089616
74.0,100.0,699.807116283
22.0,140.0,647.049457151
23.0,189.0,230.705439901
121.0,199.0,253.387055707
69.0,175.0,693.727612251
16.0,53.0,321.179077774
2.0,120.0,167.800476757
121.0,151.0,482.917177164
79.0,122.0,697.035149759
117.0,179.0,574.310020808
154.0,175.0,424.623362523
177.0,198.0,381.879562166
126.0,163.0,229.17242417
36.0,143.0,300.536187505
117.0,189.0,451.983406775
2.0,47.0,709.402565544
82.0,189.0,667.182883473
31.0,116.0,338.710791089
1.0,161.0,417.766681295
35.0,195.0,217.800367309
121.0,186.0,321.504276799
25.0,43.0,407.491104197
79.0,152.0,825.954599237
48.0,196.0,330.770313057
49.0,157.0,177.019772907
12.0,63.0,517.015473656
21.0,31.0,664.445633592
26.0,89.0,702.413695766
44.0,144.0,544.312410294
7.0,28.0,441.099761959
54.0,89.0,639.531078213
92.0,132.0,374.877313264
129.0,182.0,327.942068055
78.0,83.0,581.532458251
10.0,147.0,642.878682179
11.0,182.0,885.5873757
20.0,72.0,269.89812893
58.0,135.0,332.40487361
106.0,139.0,594.640227364
6.0,111.0,606.61190229
7.0,194.0,262.94486114
67.0,111.0,641.848891874
30.0,97.0,913.928334171
158.0,186.0,885.488565708
91.0,117.0,724.478433081
114.0,174.0,122.800651464
24.0,186.0,915.716659235
138.0,142.0,149.214610545
147.0,180.0,601.905308167
20.0,174.0,172.626765016
80.0,113.0,563.90868055
29.0,40.0,1111.44275606
67.0,141.0,954.807310404
53.0,162.0,323.882694814
76.0,197.0,548.689347445
100.0,195.0,737.89023574
123.0,162.0,646.780488265
160.0,168.0,706.134548086
33.0,158.0,340.202880646
56.0,105.0,918.897709215
19.0,95.0,261.543495427
132.0,198.0,585.711533095
80.0,159.0,594.820981473
133.0,171.0,934.480069343
66.0,94.0,582.879061213
14.0,166.0,46.0108682813
15.0,139.0,578.557689431
8.0,91.0,618.546683768
62.0,146.0,808.792309558
32.0,65.0,459.314706928
1.0,187.0,764.231640277
71.0,96.0,61.9838688692
18.0,108.0,833.640809942
146.0,185.0,940.766708595
95.0,110.0,501.251433913
27.0,198.0,193.002590656
28.0,181.0,126.194294641
21.0,168.0,315.420354448
142.0,181.0,518.746566254
98.0,177.0,474.14976537
151.0,185.0,392.765833545
8.0,185.0,122.539789456
84.0,140.0,381.418405429
47.0,120.0,543.776608544
17.0,61.0,347.051869322
71.0,134.0,489.094060483
41.0,183.0,893.314054518
155.0,171.0,424.858800074
127.0,191.0,484.855648621
37.0,131.0,570.576024733
60.0,100.0,859.933136936
23.0,80.0,709.863367135
46.0,179.0,381.241393345
84.0,98.0,917.688945122
70.0,85.0,772.909438421
2.0,173.0,612.458978218
3.0,156.0,531.173229747
26.0,39.0,426.656770719
192.0,195.0,723.056014428
12.0,86.0,392.255019088
45.0,173.0,596.138406748
36.0,92.0,405.783193343
59.0,149.0,314.858698466
22.0,27.0,890.753613521
174.0,198.0,601.704246287
106.0,152.0,222.146348158
16.0,160.0,271.670756615
55.0,193.0,438.265901024
130.0,184.0,449.090191387
102.0,164.0,407.947300518
139.0,170.0,723.840452033
12.0,180.0,788.880852854
45.0,136.0,753.894554961
72.0,151.0,836.612216024
35.0,109.0,637.499019607
21.0,194.0,226.384628453
59.0,115.0,737.631344236
45.0,188.0,803.971392526
159.0,180.0,256.719691492
1.0,15.0,537.618824075
1.0,62.0,110.724884285
115.0,136.0,162.360709533
152.0,190.0,1042.16025639
25.0,176.0,327.226221443
48.0,127.0,816.061272209
11.0,69.0,407.152305655
34.0,190.0,461.64921748
72.0,117.0,865.371596483
96.0,139.0,191.211924314
148.0,170.0,275.974636516
6.0,184.0,554.866650647
7.0,145.0,363.760910489
30.0,50.0,520.907861334
25.0,129.0,327.230805396
1.0,98.0,289.456387043
119.0,173.0,286.973866406
77.0,77.0,0.0
24.0,103.0,480.916832727
63.0,142.0,414.711948224
21.0,111.0,245.489307303
111.0,146.0,448.777227586
134.0,175.0,201.638290015
90.0,155.0,107.935165725
143.0,151.0,358.402008923
92.0,130.0,486.987679516
76.0,154.0,426.432878657
39.0,102.0,631.648636506
63.0,108.0,772.715342154
124.0,142.0,873.650387741
56.0,150.0,339.696923742
57.0,195.0,552.59569307
5.0,35.0,568.34672516
171.0,199.0,816.091293913
119.0,133.0,358.899707439
156.0,177.0,158.823801743
29.0,189.0,910.913826879
52.0,66.0,387.005167924
15.0,126.0,286.541445519
38.0,181.0,121.004132161
76.0,120.0,148.189068423
136.0,189.0,627.842336897
137.0,196.0,584.041950548
85.0,134.0,481.202660009
58.0,59.0,236.444496658
86.0,161.0,616.15663593
18.0,193.0,463.519147393
4.0,124.0,641.639306776
65.0,122.0,535.627669188
28.0,106.0,384.301964606
51.0,187.0,902.272686054
14.0,45.0,234.360832905
8.0,198.0,285.671139599
47.0,175.0,517.568352974
94.0,142.0,692.849911597
4.0,146.0,966.846420069
64.0,173.0,270.0
27.0,83.0,576.389625167
30.0,117.0,241.596771502
51.0,89.0,860.033720269
127.0,194.0,419.815435638
112.0,153.0,543.332310837
60.0,153.0,1003.13558406
61.0,176.0,620.732631654
175.0,184.0,422.810832406
107.0,158.0,620.485293943
144.0,164.0,522.572483011
17.0,170.0,942.000530785
40.0,85.0,946.678403683
3.0,107.0,748.642104079
26.0,136.0,735.796167427
64.0,75.0,473.342370806
50.0,50.0,0.0
73.0,147.0,338.119801254
74.0,188.0,177.792013319
22.0,180.0,610.398230666
173.0,184.0,379.075190431
46.0,62.0,806.878553439
69.0,103.0,137.207871494
16.0,125.0,485.037111982
70.0,192.0,565.778225102
55.0,180.0,228.58040161
2.0,32.0,428.228910748
153.0,180.0,655.936734754
103.0,136.0,818.174186833
35.0,184.0,529.590407768
105.0,170.0,991.199778047
36.0,199.0,446.705719686
81.0,123.0,333.348166337
82.0,133.0,319.953121566
135.0,141.0,468.232848057
83.0,164.0,517.488164116
68.0,176.0,592.041383689
31.0,76.0,737.528982481
125.0,183.0,655.686662972
55.0,90.0,288.901367252
116.0,164.0,792.758475199
48.0,140.0,830.755078227
11.0,16.0,730.110265645
49.0,165.0,987.31808451
163.0,173.0,221.415898255
6.0,31.0,946.615550263
58.0,93.0,395.567946123
96.0,152.0,691.833795069
44.0,88.0,264.552452266
7.0,100.0,613.727138067
111.0,132.0,173.104014974
30.0,159.0,551.032666908
68.0,86.0,461.686040508
128.0,131.0,621.498994368
78.0,139.0,431.004640346
10.0,171.0,690.241262169
176.0,191.0,543.678213652
34.0,53.0,460.014130218
185.0,199.0,535.134562517
58.0,191.0,262.00190839
43.0,161.0,680.236723501
6.0,55.0,1110.22340094
157.0,185.0,453.282472637
39.0,134.0,174.289988238
91.0,189.0,553.624421427
39.0,181.0,315.686553404
33.0,100.0,191.80198122
87.0,169.0,215.362485127
56.0,195.0,852.427122985
110.0,122.0,573.864966695
57.0,110.0,375.618157176
170.0,183.0,463.732681617
43.0,79.0,301.537725666
52.0,183.0,979.343147217
15.0,45.0,667.006746593
53.0,154.0,470.876841648
53.0,59.0,341.458635855
62.0,72.0,833.471055286
100.0,155.0,152.210380724
137.0,151.0,601.486491951
18.0,146.0,801.390042364
19.0,151.0,312.18103722
132.0,158.0,723.666359588
66.0,134.0,488.337997702
14.0,158.0,457.800174749
15.0,195.0,697.25891891
75.0,92.0,856.860548748
8.0,19.0,305.004917993
62.0,170.0,203.887223729
80.0,119.0,381.278113718
122.0,145.0,525.04190309
32.0,137.0,520.127868894
145.0,174.0,677.603128682
95.0,166.0,454.532727095
27.0,142.0,680.308753435
100.0,122.0,275.118156435
37.0,121.0,212.115534556
75.0,186.0,881.192374002
98.0,121.0,582.992281253
53.0,65.0,201.15914098
29.0,34.0,750.266619276
5.0,131.0,689.412793615
47.0,48.0,342.486496084
40.0,162.0,879.005119439
3.0,54.0,176.604076963
41.0,143.0,434.329368107
140.0,197.0,584.308137886
88.0,174.0,340.653783188
141.0,156.0,563.493566955
164.0,195.0,407.011056361
97.0,160.0,41.4849370254
23.0,152.0,227.782791273
70.0,157.0,381.262376848
2.0,149.0,913.735738603
79.0,97.0,621.020128498
26.0,31.0,125.299640861
12.0,30.0,1079.14642195
50.0,169.0,436.084854128
52.0,162.0,437.8961064
35.0,199.0,360.722885329
36.0,148.0,387.695757005
31.0,147.0,664.904504421
25.0,78.0,405.06048931
79.0,135.0,273.468462533
102.0,108.0,382.41469637
49.0,112.0,471.332154643
72.0,175.0,639.765582069
35.0,37.0,416.736127544
186.0,187.0,132.574507353
44.0,173.0,563.468721403
7.0,59.0,389.560008214
45.0,132.0,495.948586045
54.0,114.0,755.558733653
92.0,161.0,988.694593896
129.0,169.0,440.190867693
78.0,116.0,327.566787083
101.0,189.0,983.020345669
11.0,141.0,962.729453169
21.0,175.0,459.727092958
6.0,128.0,429.010489382
67.0,114.0,759.961183219
5.0,127.0,642.299774249
91.0,104.0,603.009120992
54.0,156.0,573.600906554
114.0,139.0,271.974263488
24.0,95.0,709.907740485
63.0,198.0,802.408873331
9.0,116.0,474.826284024
110.0,167.0,61.7413961617
147.0,155.0,549.400582453
20.0,139.0,217.830209108
26.0,110.0,336.719467807
29.0,67.0,844.431761601
67.0,144.0,510.250918666
5.0,90.0,139.057542046
53.0,77.0,382.64866392
76.0,162.0,239.820766407
39.0,46.0,637.866757246
14.0,199.0,481.049893462
123.0,153.0,864.090851705
124.0,182.0,237.924357727
56.0,78.0,721.343191553
19.0,66.0,200.561711201
42.0,97.0,474.383810854
5.0,123.0,534.799027673
133.0,182.0,656.757184963
42.0,43.0,85.0705589496
66.0,123.0,374.386164274
89.0,138.0,854.406226569
52.0,58.0,439.455344717
15.0,182.0,739.963512614
85.0,190.0,518.186259949
32.0,38.0,486.121384018
71.0,127.0,340.771184228
109.0,200.0,32.0156211872
4.0,52.0,785.051590661
42.0,131.0,558.806764454
118.0,190.0,877.9140049
28.0,82.0,533.621588769
98.0,170.0,402.463662956
8.0,158.0,255.759652799
47.0,103.0,316.077522137
17.0,80.0,469.958508807
71.0,157.0,307.058626324
41.0,90.0,672.800118906
64.0,149.0,561.306511632
27.0,27.0,0.0
179.0,196.0,319.920302576
127.0,154.0,287.41781434
112.0,161.0,602.674870888
60.0,65.0,562.645536728
23.0,79.0,621.155375087
46.0,148.0,710.02605586
70.0,110.0,592.337741496
93.0,135.0,668.300082298
40.0,45.0,193.659494991
3.0,163.0,315.406087449
26.0,192.0,311.430570112
73.0,171.0,865.429950949
36.0,57.0,495.025251881
59.0,136.0,898.013919714
22.0,124.0,735.043536126
83.0,126.0,608.621392986
121.0,183.0,533.869834323
106.0,165.0,350.178525898
16.0,69.0,404.190549123
162.0,184.0,316.848544261
102.0,185.0,452.382581451
18.0,102.0,629.560163924
12.0,145.0,905.364567453
35.0,112.0,559.497095614
21.0,173.0,499.155286459
59.0,86.0,647.339169215
45.0,87.0,370.012161962
113.0,172.0,963.479112384
68.0,136.0,724.224412734
115.0,175.0,217.278622971
152.0,163.0,631.351724477
116.0,156.0,305.983659694
48.0,84.0,732.776910117
11.0,88.0,861.434269112
109.0,130.0,348.127850078
34.0,155.0,525.323709726
72.0,90.0,739.42815743
148.0,151.0,102.06860438
149.0,186.0,861.023809195
81.0,156.0,492.107711787
7.0,172.0,751.836418378
77.0,168.0,629.676901276
78.0,195.0,463.249392876
63.0,149.0,834.036569942
10.0,99.0,820.958586044
87.0,115.0,316.539097111
34.0,125.0,1078.70014369
162.0,166.0,493.578767777
20.0,56.0,592.29131346
134.0,192.0,301.559281071
90.0,132.0,502.836951705
143.0,178.0,501.378100838
11.0,13.0,778.973683766
39.0,125.0,450.124427242
9.0,186.0,441.653710502
63.0,75.0,1055.14217052
33.0,44.0,539.423766625
57.0,166.0,205.406913223
119.0,160.0,680.765745319
156.0,174.0,823.648590116
104.0,135.0,467.873914639
52.0,111.0,463.496494054
15.0,101.0,1153.90294219
30.0,72.0,920.091843242
38.0,142.0,399.684875871
76.0,85.0,533.793967744
137.0,175.0,1067.86609647
86.0,154.0,284.086254507
37.0,118.0,631.558390016
13.0,151.0,889.17546075
65.0,157.0,410.19141873
14.0,86.0,279.401145309
75.0,100.0,544.180117241
38.0,104.0,371.033691193
166.0,189.0,302.478098381
4.0,129.0,676.923186189
8.0,43.0,219.494874655
47.0,138.0,326.461330022
32.0,177.0,497.039233864
94.0,147.0,311.436992022
131.0,167.0,705.625963241
4.0,191.0,428.26393731
27.0,118.0,1108.90982501
13.0,183.0,998.709667521
51.0,124.0,848.642445321
179.0,179.0,0.0
