date,price,change,future_1m_index,Diff_future_1m_index,Ratio_future_1m_index,future_1m_up,future_1m_down,future_1m_up_2pct,future_1m_down_2pct,future_3m_index,Diff_future_3m_index,Ratio_future_3m_index,future_3m_up,future_3m_down,future_3m_up_2pct,future_3m_down_2pct,future_6m_index,Diff_future_6m_index,Ratio_future_6m_index,future_6m_up,future_6m_down,future_6m_up_2pct,future_6m_down_2pct,future_12m_index,Diff_future_12m_index,Ratio_future_12m_index,future_12m_up,future_12m_down,future_12m_up_2pct,future_12m_down_2pct,cnt_up,cnt_down,cnt_up_2pct,cnt_down_2pct
1991/3/31,120.19,-0.42,118.2616129,-1.928387097,-0.016044489,7,24,0,0,118.036044,-2.153956044,-0.017921258,48,43,0,0,139.0827072,18.89270718,0.157190342,106,75,0,0,211.4071191,91.21711911,0.758941003,274,87,4,0,0,1,0,0
1991/4/1,120.73,0.54,118.0174194,-2.712580645,-0.022468157,6,25,0,0,118.2131868,-2.516813187,-0.020846626,47,44,0,0,139.420221,18.69022099,0.15481008,105,76,0,0,212.1274515,91.39745152,0.757040102,274,87,4,0,1,0,0,0
1991/4/2,121.21,0.48,117.7335484,-3.476451613,-0.028681228,5,26,0,0,118.3752747,-2.834725275,-0.023386893,46,45,0,0,139.7501105,18.5401105,0.152958588,104,77,0,0,212.8464543,91.63645429,0.756013978,274,87,4,0,1,0,0,0
1991/4/3,121.71,0.5,117.4335484,-4.276451613,-0.035136403,4,27,0,0,118.5242857,-3.185714286,-0.026174631,45,46,0,0,140.0772376,18.36723757,0.150909848,103,78,0,0,213.564072,91.85407202,0.75469618,274,87,4,0,1,0,0,0
1991/4/4,121.72,0.01,117.1332258,-4.586774194,-0.037682995,3,28,0,0,118.6881319,-3.031868132,-0.024908545,45,46,0,0,140.4043094,18.68430939,0.153502378,102,79,0,0,214.283518,92.56351801,0.760462685,274,87,4,0,1,0,0,0
1991/4/5,121.54,-0.18,116.8129032,-4.727096774,-0.038893342,3,28,0,0,118.8465934,-2.693406593,-0.02216066,45,46,0,0,140.7409945,19.20099448,0.157980866,103,78,0,0,215.0029086,93.46290859,0.768988881,274,87,4,0,0,1,0,0
1991/4/6,121.54,-0.18,116.4670968,-5.072903226,-0.041738549,3,28,0,0,119.0050549,-2.534945055,-0.020856879,45,46,0,0,141.0876796,19.54767956,0.160833302,104,77,0,0,215.721662,94.18166205,0.7749026,274,87,4,0,0,1,0,0
1991/4/7,121.54,-0.18,116.0958065,-5.444193548,-0.044793431,3,28,0,0,119.1635165,-2.376483516,-0.019553098,45,46,0,0,141.4343646,19.89436464,0.163685738,105,76,0,0,216.4407202,94.90072022,0.780818827,275,86,4,0,0,1,0,0
1991/4/8,121.09,-0.45,115.7151613,-5.37483871,-0.044387139,3,28,0,0,119.3194505,-1.770549451,-0.014621764,45,46,0,0,141.7835359,20.69353591,0.170893847,106,75,0,0,217.1616066,96.07160665,0.793390095,276,85,4,0,0,1,0,0
1991/4/9,120.62,-0.47,115.3251613,-5.29483871,-0.043896855,3,28,0,0,119.4735165,-1.146483516,-0.009504921,45,46,0,0,142.1447514,21.52475138,0.178450932,107,74,0,0,217.883795,97.26379501,0.806365404,277,84,4,0,0,1,0,0
1991/4/10,120.16,-0.46,114.95,-5.21,-0.043358855,3,28,0,0,119.6254945,-0.534505495,-0.004448281,45,46,0,0,142.5167403,22.35674033,0.186058092,108,73,0,0,218.6072576,98.44725762,0.819301412,278,83,4,0,0,1,0,0
1991/4/11,119.64,-0.52,114.5916129,-5.048387097,-0.042196482,3,28,0,0,119.7764835,0.136483516,0.001140785,45,46,0,0,142.9006077,23.26060773,0.194421663,109,72,0,0,219.3325485,99.69254848,0.83327105,279,82,4,0,0,1,0,0
1991/4/12,119.21,-0.43,114.2248387,-4.98516129,-0.041818315,3,28,0,0,119.9258242,0.715824176,0.006004733,45,46,0,0,143.2972928,24.08729282,0.202057653,110,71,0,0,220.0603047,100.8503047,0.845988631,280,81,4,0,0,1,0,0
1991/4/13,119.21,-0.43,113.8370968,-5.372903226,-0.04507091,3,28,0,0,120.0751648,0.865164835,0.007257485,45,46,0,0,143.7041436,24.49414365,0.205470545,111,70,0,0,220.789446,101.579446,0.852105075,281,80,4,0,0,1,0,0
1991/4/14,119.21,-0.43,113.4293548,-5.780645161,-0.048491277,3,28,0,0,120.2245055,1.014505495,0.008510238,45,46,0,0,144.1109945,24.90099448,0.208883437,112,69,0,0,221.5164266,102.3064266,0.858203394,281,80,4,0,0,1,0,0
1991/4/15,118.77,-0.44,113.01,-5.76,-0.048497095,3,28,0,0,120.3824176,1.612417582,0.013575967,46,45,0,0,144.5202762,25.75027624,0.216807917,113,68,0,0,222.2456787,103.4756787,0.871227403,282,79,4,0,0,1,0,0
1991/4/16,118.34,-0.43,112.636129,-5.703870968,-0.048199011,4,27,0,0,120.5596703,2.21967033,0.018756721,47,44,0,0,144.941989,26.60198895,0.224792876,114,67,0,0,222.9761219,104.6361219,0.884199103,283,78,4,0,0,1,0,0
1991/4/17,117.9,-0.44,112.2764516,-5.623548387,-0.047697611,5,26,0,0,120.7564835,2.856483516,0.02422802,48,43,0,0,145.3768508,27.47685083,0.23305217,115,66,0,0,223.7077839,105.8077839,0.897436675,284,77,4,0,0,1,0,0
1991/4/18,117.45,-0.45,111.9312903,-5.518709677,-0.046987737,6,25,0,0,120.9731868,3.523186813,0.029997333,49,42,0,0,145.8250276,28.37502762,0.241592402,116,65,0,0,224.4658449,107.0158449,0.911160876,285,76,5,0,0,1,0,0
1991/4/19,117.08,-0.37,111.6325806,-5.447419355,-0.046527326,7,24,0,0,121.1887912,4.108791209,0.035093878,49,42,0,0,146.2859669,29.20596685,0.249453082,117,64,0,0,225.2512465,108.1712465,0.923908836,286,75,6,0,0,1,0,0
1991/4/20,117.08,-0.37,111.3658065,-5.714193548,-0.04880589,8,23,0,0,121.4043956,4.324395604,0.036935391,49,42,0,0,146.7579558,29.6779558,0.253484419,118,63,0,0,226.0535734,108.9735734,0.930761645,287,74,6,0,0,1,0,0
1991/4/21,117.08,-0.37,111.0809677,-5.999032258,-0.051238745,8,23,0,0,121.62,4.54,0.038776905,49,42,0,0,147.2299448,30.14994475,0.257515756,119,62,0,0,226.8665097,109.7865097,0.937705071,288,73,6,0,0,1,0,0
1991/4/22,116.63,-0.45,110.8374194,-5.792580645,-0.049666301,9,22,0,0,121.8556044,5.225604396,0.044804976,50,41,0,0,147.7044199,31.07441989,0.266435907,120,61,0,0,227.6914127,111.0614127,0.952254246,289,72,6,0,0,1,0,0
1991/4/23,116.19,-0.44,110.6403226,-5.549677419,-0.047763813,10,21,0,0,122.1105495,5.920549451,0.050955757,51,40,0,0,148.1924862,32.00248619,0.275432362,121,60,0,0,228.5175346,112.3275346,0.966757334,290,71,6,0,0,1,0,0
1991/4/24,115.79,-0.4,110.456129,-5.333870968,-0.04606504,11,20,0,0,122.3840659,6.594065934,0.056948492,52,39,0,0,148.6938122,32.90381215,0.284167995,122,59,0,0,229.3447645,113.5547645,0.980695782,291,70,6,0,0,1,0,0
1991/4/25,115.36,-0.43,110.2858065,-5.074193548,-0.043985728,12,19,0,0,122.6569231,7.296923077,0.063253494,52,39,0,0,149.2070166,33.84701657,0.293403403,123,58,0,0,230.1716066,114.8116066,0.995246243,291,70,6,0,0,1,0,0
1991/4/26,115.56,0.2,110.1277419,-5.432258065,-0.047008118,12,19,0,0,122.9327473,7.372747253,0.063800167,52,39,0,0,149.7291713,34.16917127,0.295683379,123,58,0,0,230.9873961,115.4273961,0.998852511,290,71,6,0,1,0,0,0
1991/4/27,115.56,0.2,110.0025806,-5.557419355,-0.048091202,12,19,0,0,123.2085714,7.648571429,0.066187015,52,39,0,0,150.2612155,34.70121547,0.300287431,123,58,0,0,231.7749861,116.2149861,1.005667931,289,72,6,1,1,0,0,0
1991/4/28,115.56,0.2,109.9119355,-5.648064516,-0.048875602,12,19,0,0,123.4843956,7.924395604,0.068573863,52,39,0,0,150.7932597,35.23325967,0.304891482,123,58,0,0,232.5829917,117.0229917,1.012660018,289,72,6,1,1,0,0,0
1991/4/29,114.75,-0.81,109.8819355,-4.868064516,-0.04242322,13,18,0,0,123.7785714,9.028571429,0.078680361,53,38,0,0,151.329779,36.57977901,0.318778031,124,57,0,0,233.4130471,118.6630471,1.034100628,290,71,6,1,0,1,0,0
1991/4/30,113.94,-0.81,109.9106452,-4.029354839,-0.03536383,14,17,0,0,124.0912088,10.15120879,0.089092582,54,37,0,0,151.8824862,37.94248619,0.333004092,125,56,0,0,234.2453463,120.3053463,1.055865774,291,70,6,1,0,1,0,0
1991/5/1,113.94,-0.81,109.9393548,-4.000645161,-0.035111859,15,16,0,0,124.4193407,10.47934066,0.091972447,55,36,0,0,152.4451381,38.50513812,0.337942234,126,55,0,0,235.0776454,121.1376454,1.063170488,292,69,6,1,0,1,0,0
1991/5/2,113.16,-0.78,109.9932258,-3.166774194,-0.027984926,16,15,0,0,124.7718681,11.61186813,0.1026146,56,35,0,0,153.0156906,39.85569061,0.352206527,127,54,0,0,235.9403047,122.7803047,1.085015065,293,68,7,1,0,1,0,0
1991/5/3,112.41,-0.75,110.1080645,-2.301935484,-0.020478031,17,14,0,0,125.1484615,12.73846154,0.113321426,57,34,0,0,153.6023757,41.19237569,0.366447609,128,53,0,0,236.8369252,124.4269252,1.106902635,294,67,8,1,0,1,0,0
1991/5/4,112.41,-0.75,110.26,-2.15,-0.019126412,18,13,0,0,125.5250549,13.11505495,0.116671603,58,33,0,0,154.2007735,41.79077348,0.371770959,129,52,0,0,237.7559003,125.3459003,1.115077843,295,66,8,1,0,1,0,0
1991/5/5,112.41,-0.75,110.4458065,-1.964193548,-0.017473477,19,12,0,0,125.9016484,13.49164835,0.120021781,59,32,0,0,154.7991713,42.38917127,0.377094309,130,51,0,0,238.6782548,126.2682548,1.123283114,296,65,8,1,0,1,0,0
1991/5/6,111.61,-0.8,110.6954839,-0.914516129,-0.008193855,20,11,0,0,126.3031868,14.69318681,0.131647584,60,31,0,0,155.401989,43.79198895,0.392366176,131,50,0,0,239.6028255,127.9928255,1.146786359,297,64,8,1,0,1,0,0
1991/5/7,110.82,-0.79,111.0067742,0.186774194,0.001685383,21,10,0,0,126.7295604,15.90956044,0.143562177,61,30,0,0,156.0204972,45.20049724,0.407873103,132,49,0,0,240.5295845,129.7095845,1.170452847,298,63,8,1,0,1,0,0
1991/5/8,110.03,-0.79,111.3435484,1.313548387,0.011938093,22,9,0,0,127.1810989,17.1510989,0.155876569,62,29,0,0,156.6537569,46.62375691,0.423736771,133,48,0,0,241.4585319,131.4285319,1.194479068,299,62,8,1,0,1,0,0
1991/5/9,109.29,-0.74,111.7041935,2.414193548,0.022089794,23,8,0,0,127.6571429,18.36714286,0.168058769,63,28,0,0,157.3034254,48.01342541,0.439321305,134,47,0,0,242.4123546,133.1223546,1.218065281,300,61,8,1,0,1,0,0
1991/5/10,108.53,-1.5,112.1280645,3.598064516,0.033152718,24,7,0,0,128.1579121,19.62791209,0.18085241,64,27,0,0,157.9686188,49.43861878,0.45552952,135,46,0,0,243.3560665,134.8260665,1.242293066,300,61,8,1,0,1,0,0
1991/5/11,108.53,-1.5,112.5912903,4.061290323,0.0374209,25,6,0,0,128.6586813,20.12868132,0.185466519,65,26,0,0,158.6464641,50.11646409,0.461775215,136,45,0,0,244.301856,135.771856,1.25100761,301,60,8,1,0,1,0,0
1991/5/12,108.53,-1.5,113.093871,4.563870968,0.0420517,26,5,0,0,129.1594505,20.62945055,0.190080628,66,25,0,0,159.3243094,50.79430939,0.46802091,137,44,0,0,245.2606371,136.7306371,1.25984186,302,59,8,1,0,1,0,0
1991/5/13,107.84,-0.69,113.6583871,5.818387097,0.053953886,27,4,0,0,129.6836264,21.84362637,0.202555883,67,24,0,0,160.0059669,52.16596685,0.483734856,138,43,0,0,246.258615,138.418615,1.283555406,303,58,9,1,0,1,0,0
1991/5/14,107.19,-0.65,114.2177419,7.027741935,0.06556341,27,4,0,0,130.2317582,23.04175824,0.214961827,68,23,0,0,160.7040884,53.5140884,0.499245157,139,42,0,0,247.2583934,140.0683934,1.306730043,304,57,10,1,0,1,0,0
1991/5/15,106.57,-0.62,114.7970968,8.227096774,0.077198994,27,4,0,0,130.8038462,24.23384615,0.227398387,69,22,0,0,161.4180663,54.8480663,0.514667039,140,41,0,0,248.2598892,141.6898892,1.329547614,305,56,11,1,0,1,0,0
1991/5/16,105.77,-0.8,115.4022581,9.632258065,0.091067959,27,4,0,0,131.4020879,25.63208791,0.242337978,70,21,0,0,162.1412707,56.37127072,0.532960865,141,40,0,0,249.3283934,143.5583934,1.357269484,306,55,12,1,0,1,0,0
1991/5/17,106.75,0.98,116.0158065,9.265806452,0.086799124,27,4,0,0,132.0048352,25.25483516,0.236579252,70,21,0,0,162.8633702,56.11337017,0.52565218,141,40,0,0,250.4358172,143.6858172,1.346002971,306,55,13,1,1,0,0,0
1991/5/18,106.75,0.98,116.67,9.92,0.0929274,27,4,0,0,132.6075824,25.85758242,0.242225596,70,21,0,0,163.5898895,56.8398895,0.532457981,141,40,0,0,251.5640443,144.8140443,1.356571844,306,55,13,1,1,0,0,0
1991/5/19,106.75,0.98,117.3648387,10.61483871,0.099436428,27,4,0,0,133.2103297,26.46032967,0.247871941,70,21,0,0,164.3164088,57.56640884,0.539263783,141,40,0,0,252.7180886,145.9680886,1.367382563,306,55,13,1,1,0,0,0
1991/5/20,107.82,1.07,118.0664516,10.24645161,0.09503294,27,4,0,0,133.819011,25.99901099,0.241133472,70,21,0,0,165.0370166,57.21701657,0.530671643,141,40,0,0,253.927313,146.107313,1.355103998,306,55,14,1,1,0,0,0
1991/5/21,108.81,0.99,118.7777419,9.967741935,0.091606855,27,4,0,0,134.4347253,25.62472527,0.235499727,70,21,0,0,165.7652486,56.95524862,0.523437631,141,40,0,0,255.133795,146.323795,1.344764222,306,55,15,1,1,0,0,0
1991/5/22,108.25,-0.56,119.5070968,11.25709677,0.103991656,28,3,0,0,135.0747253,26.82472527,0.247803467,71,20,0,0,166.5055249,58.25552486,0.538157274,142,39,0,0,256.3418283,148.0918283,1.368053841,307,54,16,1,0,1,0,0
1991/5/23,109.08,0.83,120.2096774,11.12967742,0.102032246,28,3,0,0,135.723956,26.64395604,0.24426069,71,20,0,0,167.2537017,58.17370166,0.533312263,142,39,0,0,257.6236565,148.5436565,1.361786363,307,54,17,1,1,0,0,0
1991/5/24,110.08,1,120.9222581,10.84225806,0.09849435,28,3,0,0,136.3803297,26.30032967,0.238920146,71,20,0,0,168.0063536,57.92635359,0.526220509,142,39,0,0,258.9755402,148.8955402,1.352612102,307,54,18,1,1,0,0,0
1991/5/25,110.08,1,121.6774194,11.59741935,0.105354464,28,3,0,0,137.0367033,26.9567033,0.244882842,71,20,0,0,168.7712707,58.69127072,0.533169247,142,39,0,0,260.379723,150.299723,1.365368123,307,54,19,1,1,0,0,0
1991/5/26,110.08,1,122.4758065,12.39580645,0.112607253,28,3,0,0,137.6930769,27.61307692,0.250845539,71,20,0,0,169.5361878,59.45618785,0.540117986,142,39,0,0,263.5830748,153.5030748,1.394468339,307,54,20,1,1,0,0,0
1991/5/27,110.66,0.58,123.2993548,12.63935484,0.114217918,28,3,0,0,138.3617582,27.70175824,0.250332173,71,20,0,0,170.2979006,59.63790055,0.538929157,142,39,0,0,266.9884211,156.3284211,1.412691316,307,54,21,1,1,0,0,0
1991/5/28,111.68,1.02,124.1341935,12.45419355,0.111516776,28,3,0,0,139.0376923,27.35769231,0.24496501,71,20,0,0,171.0667956,59.38679558,0.531758556,142,39,0,0,270.3909418,158.7109418,1.42112233,307,54,22,1,1,0,0,0
1991/5/29,112.75,1.07,124.9345161,12.18451613,0.108066662,28,3,0,0,139.7208791,26.97087912,0.239209571,71,20,0,0,171.8414917,59.09149171,0.524093053,142,39,0,0,273.7904986,161.0404986,1.428297105,307,54,23,1,1,0,0,0
1991/5/30,113.82,1.07,125.7003226,11.88032258,0.104378164,28,3,0,0,140.4114286,26.59142857,0.23362703,71,20,0,0,172.6239779,58.8039779,0.516640115,142,39,0,0,277.4130748,163.5930748,1.437296387,307,54,24,1,1,0,0,0
1991/5/31,114.83,1.01,126.4106452,11.58064516,0.100850345,27,4,0,0,141.1103297,26.28032967,0.228862925,71,20,0,0,173.4113812,58.58138122,0.510157461,142,39,0,0,280.6998338,165.8698338,1.444481702,306,55,24,2,1,0,0,0
1991/6/1,114.83,1.01,127.0922581,12.26225806,0.106786189,26,5,0,0,141.8092308,26.97923077,0.234949323,71,20,0,0,174.2112155,59.38121547,0.517122838,142,39,0,0,283.6869252,168.8569252,1.470494864,305,56,24,3,1,0,0,0
1991/6/2,114.83,1.01,127.7516129,12.9216129,0.112528197,25,6,0,0,142.5081319,27.67813187,0.241035721,71,20,0,0,175.0110497,60.18104972,0.524088215,142,39,0,0,286.5826039,171.7526039,1.495711956,304,57,24,4,1,0,0,0
1991/6/3,115.97,1.14,128.4180645,12.44806452,0.107338661,25,6,0,0,143.2141758,27.24417582,0.234924341,71,20,0,0,175.8045856,59.83458564,0.515948828,142,39,0,0,289.6816066,173.7116066,1.497901239,304,57,25,4,1,0,0,0
1991/6/4,117.12,1.15,129.0258065,11.90580645,0.101654768,24,7,0,0,143.9268132,26.80681319,0.228883309,71,20,0,0,176.6060773,59.48607735,0.507907081,142,39,0,0,292.7774238,175.6574238,1.499807239,304,57,26,4,1,0,0,0
1991/6/5,118.17,1.05,129.5996774,11.42967742,0.096722327,23,8,0,0,144.6468132,26.47681319,0.224056979,71,20,0,0,177.4162431,59.24624309,0.501364501,142,39,0,0,295.8703324,177.7003324,1.503768574,304,57,27,4,1,0,0,0
1991/6/6,119.35,1.18,130.1354839,10.78548387,0.090368528,22,9,0,0,145.3738462,26.02384615,0.21804647,71,20,0,0,178.2251934,58.87519337,0.493298646,142,39,0,0,298.8173961,179.4673961,1.503706712,303,58,27,5,1,0,0,0
1991/6/7,120.47,2.3,130.6132258,10.14322581,0.08419711,21,10,0,0,146.1089011,25.6389011,0.212823949,71,20,0,0,179.0328729,58.56287293,0.486119971,142,39,0,0,301.6444044,181.1744044,1.503896443,302,59,27,6,1,0,0,0
1991/6/8,120.47,2.3,131.0703226,10.60032258,0.087991389,20,11,0,0,146.843956,26.37395604,0.218925509,71,20,0,0,179.8554144,59.38541436,0.492947741,142,39,0,0,304.2444044,183.7744044,1.525478579,301,60,27,7,1,0,0,0
1991/6/9,120.47,2.3,131.5064516,11.03645161,0.091611618,19,12,0,0,147.579011,27.10901099,0.225027069,71,20,0,0,180.6779558,60.2079558,0.499775511,142,39,0,0,306.9701385,186.5001385,1.548104412,301,60,28,7,1,0,0,0
1991/6/10,121.67,1.2,131.8841935,10.21419355,0.083949976,18,13,0,0,148.3215385,26.65153846,0.219047739,71,20,0,0,181.4938674,59.8238674,0.491689549,142,39,0,0,309.6961496,188.0261496,1.545378068,301,60,28,7,1,0,0,0
1991/6/11,122.89,1.22,132.203871,9.313870968,0.075790308,17,14,0,0,149.0406593,26.15065934,0.212797293,70,21,0,0,182.3081215,59.41812155,0.483506563,142,39,0,0,312.4187812,189.5287812,1.54226366,301,60,28,7,1,0,0,0
1991/6/12,124.11,1.22,132.4841935,8.374193548,0.067473963,16,15,0,0,149.7341758,25.62417582,0.206463426,69,22,0,0,183.130221,59.02022099,0.475547667,142,39,0,0,315.1380332,191.0280332,1.539183251,301,60,28,7,1,0,0,0
1991/6/13,125.34,1.23,132.7248387,7.38483871,0.058918451,15,16,0,0,150.4031868,25.06318681,0.199961599,68,23,0,0,183.9499448,58.60994475,0.467607665,142,39,0,0,317.8198061,192.4798061,1.53566145,300,61,28,7,1,0,0,0
1991/6/14,124.53,-0.81,133.0025806,8.472580645,0.068036462,16,15,0,0,151.0983516,26.56835165,0.213349005,69,22,0,0,184.778011,60.24801105,0.483803188,143,38,0,0,320.5956787,196.0656787,1.574445344,301,60,29,7,0,1,0,0
1991/6/15,124.53,-0.81,133.3232258,8.793225806,0.070611305,17,14,0,0,151.7935165,27.26351648,0.218931314,70,21,0,0,185.6203867,61.09038674,0.490567628,144,37,0,0,323.5388643,199.0088643,1.598079694,302,59,30,7,0,1,0,0
1991/6/16,124.53,-0.81,133.6870968,9.157096774,0.073533259,18,13,0,0,152.4886813,27.95868132,0.224513622,71,20,0,0,186.4627624,61.93276243,0.497332068,145,36,0,0,326.4578947,201.9278947,1.621520073,302,59,30,7,0,1,0,0
1991/6/17,125.77,1.24,134.0548387,8.28483871,0.065872932,18,13,0,0,153.1907692,27.42076923,0.218023131,71,20,0,0,187.2982873,61.52828729,0.489212748,145,36,0,0,329.3552355,203.5852355,1.618710626,301,60,30,7,1,0,0,0
1991/6/18,127.03,1.26,134.3667742,7.336774194,0.057756232,17,14,0,0,153.8679121,26.83791209,0.211272236,70,21,0,0,188.131547,61.10154696,0.481000921,145,36,0,0,332.2490859,205.2190859,1.615516696,300,61,30,7,1,0,0,0
1991/6/19,128.29,1.26,134.6380645,6.348064516,0.049482146,16,15,0,0,154.52,26.23,0.204458648,69,22,0,0,188.9624309,60.67243094,0.47293188,145,36,0,0,335.139446,206.849446,1.612358297,299,62,30,7,1,0,0,0
1991/6/20,129.57,1.28,134.8680645,5.298064516,0.040889593,15,16,0,0,155.1497802,25.57978022,0.197420547,68,23,0,0,189.7908287,60.22082873,0.464774475,145,36,0,0,338.0266482,208.4566482,1.608834207,299,62,30,7,1,0,0,0
1991/6/21,130.86,1.29,135.1006452,4.240645161,0.032405969,15,16,0,0,155.7548352,24.89483516,0.19024022,67,24,0,0,190.6157459,59.75574586,0.456638743,145,36,0,0,340.8960111,210.0360111,1.605043643,298,63,30,7,1,0,0,0
1991/6/22,130.86,1.29,135.3758065,4.515806452,0.034508684,15,16,0,0,156.3598901,25.49989011,0.194863901,66,25,0,0,191.4553591,60.59535912,0.463054861,145,36,0,0,343.7733241,212.9133241,1.627031363,297,64,30,7,1,0,0,0
1991/6/23,130.86,1.29,135.6925806,4.832580645,0.036929395,15,16,0,0,156.9649451,26.10494505,0.199487583,65,26,0,0,192.2949724,61.43497238,0.469470979,145,36,0,0,346.6474792,215.7874792,1.648994951,296,65,30,7,1,0,0,0
1991/6/24,132.17,1.31,135.9512903,3.781290323,0.028609294,14,17,0,0,157.5454945,25.37549451,0.191991333,64,27,0,0,193.1273481,60.95734807,0.461204116,145,36,0,0,349.5277285,217.3577285,1.644531501,296,65,30,7,1,0,0,0
1991/6/25,133.49,1.32,136.1825806,2.692580645,0.020170654,14,17,0,0,158.1014286,24.61142857,0.184369081,63,28,0,0,193.968011,60.47801105,0.453052746,145,36,0,0,352.4043213,218.9143213,1.639930492,296,65,30,7,1,0,0,0
1991/6/26,134.83,1.34,136.3706452,1.540645161,0.011426575,14,17,0,0,158.6328571,23.80285714,0.17653977,62,29,0,0,194.8044199,59.97441989,0.4448151,145,36,0,0,355.2772022,220.4472022,1.635001129,296,65,30,7,1,0,0,0
1991/6/27,136.19,1.36,136.5148387,0.32483871,0.002385188,14,17,0,0,159.1398901,22.94989011,0.168513768,61,30,0,0,195.638453,59.44845304,0.436511146,145,36,0,0,358.1406648,221.9506648,1.629713377,295,66,30,7,1,0,0,0
1991/6/28,137.56,1.37,136.6425806,-0.917419355,-0.006669231,14,17,0,0,159.6262637,22.06626374,0.16041192,60,31,0,0,196.469779,58.90977901,0.428247885,145,36,0,0,360.9678393,223.4078393,1.624075599,294,67,30,7,1,0,0,0
1991/6/29,137.56,1.37,136.7983871,-0.761612903,-0.005536587,14,17,0,0,160.1126374,22.55263736,0.16394764,59,32,0,0,197.3166851,59.75668508,0.434404515,145,36,0,0,363.7753186,226.2153186,1.644484723,293,68,30,7,1,0,0,0
1991/6/30,137.56,1.37,136.9996774,-0.560322581,-0.004073296,14,17,0,0,160.599011,23.03901099,0.16748336,58,33,0,0,198.1635912,60.60359116,0.440561145,145,36,0,0,366.6081994,229.0481994,1.665078507,293,68,30,7,1,0,0,0
1991/7/1,136.85,-0.71,137.2703226,0.420322581,0.003071411,15,16,0,0,161.0832967,24.2332967,0.17707926,58,33,0,0,199.0144199,62.16441989,0.454252246,146,35,0,0,369.4553463,232.6053463,1.699710239,294,67,30,7,0,1,0,0
1991/7/2,135.96,-0.89,137.616129,1.656129032,0.012181002,16,15,0,0,161.5773626,25.61736264,0.188418378,58,33,0,0,199.8749171,63.91491713,0.470100891,147,34,0,0,372.3049584,236.3449584,1.738341854,295,66,30,7,0,1,0,0
1991/7/3,135.27,-0.69,137.9841935,2.714193548,0.020065007,17,14,0,0,162.079011,26.80901099,0.198188889,58,33,0,0,200.7449724,65.47497238,0.484031732,148,33,0,0,375.156482,239.886482,1.773390123,296,65,30,7,0,1,0,0
1991/7/4,136.63,1.36,138.3083871,1.678387097,0.012284177,17,14,0,0,162.5828571,25.95285714,0.189949917,58,33,0,0,201.6075138,64.97751381,0.475572816,148,33,0,0,378.0176454,241.3876454,1.766725064,296,65,30,7,1,0,0,0
1991/7/5,135.96,-0.67,138.7016129,2.741612903,0.020164849,18,13,0,0,163.113956,27.15395604,0.199720183,59,32,0,0,202.4792818,66.51928177,0.489256265,149,32,0,0,380.9407202,244.9807202,1.801858784,297,64,30,7,0,1,0,0
1991/7/6,135.96,-0.67,139.1422581,3.182258065,0.02340584,19,12,0,0,163.6450549,27.68505495,0.203626471,60,31,0,0,203.3663536,67.40635359,0.495780771,150,31,0,0,383.8720776,247.9120776,1.823419223,298,63,30,7,0,1,0,0
1991/7/7,135.96,-0.67,139.6312903,3.671290323,0.027002724,20,11,0,0,164.1761538,28.21615385,0.207532759,61,30,0,0,204.2534254,68.29342541,0.502305277,151,30,0,0,386.7848753,250.8248753,1.844843155,298,63,30,7,0,1,0,0
1991/7/8,135.28,-0.68,140.1903226,4.910322581,0.036297476,21,10,0,0,164.7335165,29.45351648,0.217722623,62,29,0,0,205.1442541,69.86425414,0.516441855,152,29,0,0,389.7042105,254.4242105,1.880723023,299,62,30,7,0,1,0,0
1991/7/9,134.64,-0.64,140.8180645,6.178064516,0.045885803,22,9,0,0,165.3142857,30.67428571,0.227824463,63,28,0,0,206.0450276,71.40502762,0.530340372,153,28,0,0,392.6253186,257.9853186,1.916111992,300,61,30,7,0,1,0,0
1991/7/10,133.99,-0.65,141.4667742,7.476774194,0.055800987,23,8,0,0,165.9201099,31.93010989,0.238302186,64,27,0,0,206.9554144,72.96541436,0.544558656,154,27,0,0,395.5482271,261.5582271,1.952072745,301,60,30,7,0,1,0,0
1991/7/11,133.38,-0.61,142.1351613,8.75516129,0.065640735,24,7,0,0,166.5534066,33.17340659,0.2487135,65,26,0,0,207.8740884,74.4940884,0.558510184,155,26,0,0,398.505651,265.125651,1.987746671,302,59,30,7,0,1,0,0
1991/7/12,132.8,-0.58,142.8687097,10.06870968,0.075818597,25,6,0,0,167.2132967,34.4132967,0.25913627,66,25,0,0,208.8012707,76.00127072,0.572298725,156,25,0,0,401.4797784,268.6797784,2.023191102,303,58,30,7,0,1,0,0
