customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
54658,38,12,38,0,0,0,0,29,52574,2,14,24,7,0,4,2,11,59,11.892000000000001,0,1,1
54660,42,10,42,0,0,0,0,57,52604,7,-4,0,2,5,0,0,11,31,0.0,1,0,0
54665,35,5,35,1,0,0,0,54,52606,3,22,24,2,1,1,1,10,35,12.167,0,0,0
54668,48,21,48,0,0,0,0,47,52617,2,20,24,4,1,2,1,13,38,8.272,0,0,0
54681,28,0,28,1,0,0,0,69,52621,2,14,24,0,0,0,0,9,20,0.0,0,0,1
54682,42,15,42,1,0,0,0,69,52621,2,12,24,0,4,3,2,9,20,9.981,0,1,1
54687,34,6,34,1,0,0,0,64,52620,2,6,12,1,2,3,2,9,25,10.360999999999999,0,0,1
54689,31,1,31,1,0,0,0,62,52552,7,6,12,1,1,0,0,12,24,0.0,0,0,0
54689,31,1,31,1,0,0,0,62,52552,7,6,12,1,1,0,0,12,24,0.0,0,0,0
54700,21,0,21,1,0,0,0,60,52571,5,26,36,1,0,4,3,13,25,9.321,0,0,1
54708,44,11,44,1,0,0,0,61,52586,3,23,36,1,0,0,0,15,23,0.0,0,0,1
54717,45,16,45,1,0,0,0,42,52574,6,30,36,4,2,2,2,14,43,10.137,0,0,0
54731,36,6,36,1,0,0,0,39,52643,5,6,12,5,0,5,2,12,47,12.19,0,0,0
54754,51,18,51,0,0,0,0,47,52631,2,23,36,4,2,0,0,9,43,0.0,0,1,1
54768,44,15,44,0,0,0,0,53,52564,5,16,24,2,1,3,2,9,36,8.902000000000001,0,1,0
54775,43,13,43,1,0,0,0,54,52602,3,38,48,2,1,0,0,14,31,0.0,0,0,0
54775,43,13,43,1,0,0,0,54,52602,3,38,48,2,1,0,0,14,31,0.0,0,0,1
54782,69,41,69,1,0,0,0,47,52568,1,19,24,4,0,0,0,12,40,0.0,0,1,1
54788,46,18,46,0,0,0,0,44,52609,2,22,24,4,1,2,1,12,43,10.956,0,1,1
54795,38,8,38,1,0,0,0,32,52576,7,17,24,6,4,0,0,16,50,0.0,1,0,0
54803,34,3,34,1,0,0,0,66,52642,6,25,36,0,0,2,1,7,25,7.962000000000001,0,0,0
54806,48,15,48,1,0,0,0,59,52630,2,36,48,1,0,4,3,12,28,9.955,0,0,0
54810,26,0,26,1,0,0,0,36,52582,4,35,48,5,1,4,1,13,50,7.42,0,0,0
54818,36,3,36,1,0,0,0,53,52588,4,40,48,3,1,0,0,14,32,0.0,0,0,1
54824,34,6,34,1,0,0,0,41,52631,2,16,24,4,0,5,3,15,43,10.277000000000001,0,0,1
54826,53,22,53,1,0,0,0,54,52597,4,12,24,2,0,2,1,14,31,12.902000000000001,0,1,0
54837,40,12,40,0,0,0,0,54,52621,6,32,36,2,2,0,0,14,31,0.0,0,1,1
54839,45,13,45,1,0,0,0,58,52648,5,15,24,2,0,0,0,11,29,0.0,0,1,1
54848,39,9,39,1,0,0,0,60,52632,7,40,48,1,4,0,0,3,35,0.0,1,0,0
54855,39,11,39,0,0,0,0,67,52615,3,20,24,0,2,0,0,6,26,0.0,0,0,1
54855,39,11,39,0,0,0,0,67,52615,3,20,24,0,2,0,0,6,26,0.0,0,0,0
54856,28,0,28,0,0,0,0,67,52615,3,8,12,0,0,4,1,6,26,7.266,0,0,1
54859,45,15,45,1,0,0,0,33,52561,4,33,36,6,2,0,0,13,53,0.0,0,0,0
54859,45,15,45,1,0,0,0,33,52561,4,33,36,6,2,0,0,13,53,0.0,1,0,0
54865,41,9,41,0,0,0,0,39,52606,3,12,24,5,0,3,2,10,49,8.312000000000001,0,0,0
54866,47,20,47,1,0,0,0,61,52559,5,26,36,1,1,0,0,11,26,0.0,0,1,1
54871,40,9,40,1,0,0,0,50,52640,7,24,36,3,0,3,3,11,37,11.922,0,1,0
54880,49,22,49,1,0,0,0,35,52579,2,22,24,5,0,4,1,13,51,10.482000000000001,0,0,1
54883,47,20,47,1,0,0,0,61,52628,4,5,12,1,1,0,0,12,25,0.0,0,0,1
54895,41,12,41,0,0,0,0,61,52551,6,29,36,1,1,0,0,9,29,0.0,0,1,0
54901,32,1,32,1,0,0,0,69,52613,2,16,24,0,0,0,0,14,16,0.0,0,0,1
54903,40,15,40,0,0,0,0,62,52565,2,29,36,1,2,0,0,8,29,0.0,0,1,1
54914,26,0,26,1,0,0,0,53,52551,3,20,24,3,3,0,18,11,35,24.621,0,0,1
54915,30,3,30,0,0,0,0,64,52586,5,9,12,0,1,1,1,7,27,7.626,0,0,1
54915,30,3,30,0,0,0,0,64,52586,5,9,12,0,1,1,1,7,27,7.626,0,0,0
54916,35,2,35,0,0,0,0,54,52610,4,35,48,2,0,0,0,14,30,0.0,0,0,0
54917,36,8,36,1,0,0,0,54,52610,4,40,48,2,0,1,1,14,30,8.176,0,1,1
54930,40,10,40,0,0,0,0,52,52649,6,7,12,3,1,4,13,9,37,20.352,0,0,1
54934,39,10,39,1,0,0,0,55,52595,7,-4,0,2,1,1,0,14,30,0.0,0,0,0
54939,44,14,44,1,0,0,0,72,52553,3,38,48,0,3,3,1,12,15,10.512,1,0,1
54954,35,5,35,0,0,0,0,55,52601,7,27,36,2,0,4,3,10,34,12.332,0,0,1
54956,34,3,34,0,0,0,0,31,52599,3,-3,0,6,0,0,0,11,57,0.0,0,0,0
54962,35,8,35,0,0,1,0,62,52573,7,33,36,1,2,4,1,6,31,8.269,1,0,0
54963,49,19,49,0,0,0,0,60,52624,2,19,24,1,0,4,9,9,29,16.249000000000002,0,1,0
54969,18,0,18,0,0,0,0,60,52629,2,34,36,1,0,0,0,12,26,0.0,0,0,0
54984,48,19,48,1,0,0,0,43,52629,4,7,12,4,3,3,3,17,38,11.725999999999999,0,0,0
54986,40,9,40,0,0,0,0,64,52588,3,-1,0,0,0,0,0,5,29,0.0,0,0,0
54988,41,9,41,1,0,0,0,47,52609,6,34,36,3,0,0,0,16,36,0.0,0,0,1
54997,33,2,33,0,0,0,0,48,52584,3,6,12,3,2,1,1,11,39,10.082,0,0,0
54999,27,0,27,1,0,0,0,45,52585,3,13,24,4,0,0,0,9,44,0.0,0,0,1
55047,41,14,41,1,0,0,0,59,52727,5,14,24,1,0,0,0,11,29,0.0,0,0,1
55047,41,14,41,1,0,0,0,59,52727,5,14,24,1,0,0,0,11,29,0.0,0,0,1
55051,29,0,29,0,0,0,0,53,52748,7,40,48,2,0,3,1,11,34,8.432,0,0,0
55063,50,20,50,1,0,0,0,57,52745,6,14,24,2,0,2,1,8,33,12.953,0,0,1
55063,50,20,50,1,0,0,0,57,52745,6,14,24,2,0,2,1,8,33,12.953,0,0,0
55070,29,0,29,0,0,0,0,52,52673,3,28,36,3,0,0,0,19,28,0.0,0,0,0
55070,29,0,29,0,0,0,0,52,52673,3,28,36,3,0,0,0,19,28,0.0,0,0,1
55071,72,39,72,0,0,0,0,66,52715,3,6,12,0,3,0,7,11,22,14.253,0,1,1
55073,33,5,33,1,0,0,0,70,52750,4,22,24,0,1,3,16,8,21,22.799,0,0,1
55085,44,11,44,0,0,0,0,53,52717,3,38,48,2,0,0,0,8,37,0.0,0,0,1
55085,44,11,44,0,0,0,0,53,52717,3,38,48,2,0,0,0,8,37,0.0,0,0,0
55091,29,3,29,1,0,0,0,41,52677,5,14,24,5,0,0,0,17,41,0.0,0,0,1
55101,30,0,30,0,0,0,0,63,52660,7,39,48,1,0,0,0,10,26,0.0,0,0,1
55110,65,33,65,0,0,0,0,33,52676,2,12,24,6,0,4,1,22,44,10.432,0,1,0
55112,56,24,56,1,0,0,0,74,52682,3,8,12,0,0,0,0,6,19,0.0,0,0,0
55114,34,6,34,0,0,0,0,45,52686,3,11,24,4,2,2,26,11,43,32.652,1,0,0
55114,34,6,34,0,0,0,0,45,52686,3,11,24,4,2,2,26,11,43,32.652,1,0,0
55119,52,22,52,1,0,0,0,60,52676,6,-6,0,1,0,0,0,10,29,0.0,0,1,1
55125,28,0,28,1,0,0,0,48,52718,7,10,12,3,2,0,0,15,35,0.0,0,0,1
55148,37,12,37,0,0,0,0,55,52720,5,25,36,2,0,3,25,11,32,31.521,0,0,1
55149,50,22,50,0,0,0,0,55,52720,4,26,36,2,0,2,1,11,32,8.531,0,0,0
55149,50,22,50,0,0,0,0,55,52720,4,26,36,2,0,2,1,11,32,8.531,0,1,1
55153,47,20,47,0,0,0,0,72,52661,2,12,24,0,2,6,4,12,15,11.238,0,1,0
55155,54,26,54,1,0,0,0,53,52733,4,40,48,2,5,2,9,11,34,16.21,1,0,1
55156,34,5,34,1,0,0,0,66,52743,6,31,36,0,3,0,0,12,21,0.0,1,0,1
55160,28,0,28,0,0,0,0,59,52717,3,20,24,1,1,4,3,9,31,12.375,0,0,1
55164,46,16,46,1,0,0,0,55,52677,5,41,48,2,4,1,1,14,29,11.186,1,1,0
55164,46,16,46,1,0,0,0,55,52677,5,41,48,2,4,1,1,14,29,11.186,1,1,0
55177,26,0,26,0,0,0,0,57,52691,5,22,24,2,0,3,1,7,34,12.419,0,0,1
55179,29,0,29,0,0,1,0,27,52732,7,11,24,7,1,4,21,12,60,27.517,0,0,0
55181,39,11,39,1,0,1,0,54,52700,7,30,36,2,2,3,1,9,36,9.359,0,1,1
55184,47,18,47,1,0,0,0,56,52654,3,16,24,2,0,2,2,20,23,10.027000000000001,0,0,0
55190,27,0,27,0,0,0,0,69,52740,2,7,12,0,0,2,1,9,20,8.766,0,0,0
55190,27,0,27,0,0,0,0,69,52740,2,7,12,0,0,2,1,9,20,8.766,0,0,1
55194,34,3,34,1,0,0,0,40,52682,3,40,48,5,0,2,1,8,51,10.469000000000001,0,0,1
55198,42,11,42,1,0,0,1,60,52715,6,8,12,1,0,5,2,11,27,9.383,0,1,0
55203,29,2,29,1,0,0,0,63,52696,3,6,12,1,1,0,0,8,28,0.0,0,0,1
55209,31,1,31,0,0,0,0,52,52730,4,22,24,3,1,3,2,11,36,9.202,0,0,1
55210,30,0,30,0,0,0,0,70,52750,6,-1,0,0,3,0,0,3,25,0.0,1,0,0
55215,45,15,45,1,0,0,0,62,52733,4,41,48,1,1,2,23,13,24,29.7,0,0,0
55216,36,13,36,0,0,1,0,39,52744,3,12,24,5,2,3,2,14,46,10.241,0,0,0
55219,38,9,38,1,0,0,0,45,52717,2,13,24,4,0,0,0,8,45,0.0,0,0,0
55219,38,9,38,1,0,0,0,45,52717,2,13,24,4,0,0,0,8,45,0.0,0,1,0
55222,67,37,67,0,0,0,0,71,52695,3,-1,0,0,0,1,0,10,17,0.0,0,0,1
55222,67,37,67,0,0,0,0,71,52695,3,-1,0,0,0,1,0,10,17,0.0,0,0,1
55224,60,30,60,0,0,0,0,61,52695,4,11,24,1,2,0,0,12,26,0.0,1,1,1
55225,44,16,44,0,0,0,0,48,52660,2,7,12,3,0,0,0,13,37,0.0,0,0,1
55227,32,1,32,0,0,0,0,40,52673,3,28,36,5,0,3,17,13,46,23.938000000000002,0,0,1
55228,33,3,33,0,0,0,0,40,52673,3,14,24,5,0,0,0,13,46,0.0,0,0,0
55228,33,3,33,0,0,0,0,40,52673,3,14,24,5,0,0,0,13,46,0.0,0,0,0
55234,41,12,41,0,0,0,0,61,52685,2,40,48,1,1,0,0,10,28,0.0,0,0,1
55235,26,0,26,0,0,0,0,46,52684,2,29,36,4,0,1,1,22,31,7.646,0,0,0
55246,17,0,17,1,0,1,0,49,52742,3,41,48,3,3,3,1,10,39,8.02,1,0,1
55253,41,12,41,0,0,0,0,69,52667,7,24,36,0,0,0,0,10,20,0.0,0,0,1
55261,38,7,38,0,0,0,0,67,52669,7,10,12,0,0,0,0,9,22,0.0,0,1,0
55261,38,7,38,0,0,0,0,67,52669,7,10,12,0,0,0,0,9,22,0.0,0,0,0
55267,29,1,29,1,0,0,0,63,52690,2,22,24,1,0,0,0,16,19,0.0,0,0,0
55271,44,16,44,0,0,0,0,55,52721,7,5,12,2,0,0,0,8,35,0.0,0,0,0
55272,37,10,37,0,0,0,0,42,52711,6,32,36,4,1,0,0,14,42,0.0,0,0,0
55275,43,11,43,1,0,0,0,47,52669,4,19,24,3,0,0,0,11,40,0.0,0,1,0
55279,24,0,24,1,0,0,0,68,52690,4,-6,0,0,2,0,0,7,24,0.0,0,0,1
55281,36,4,36,1,0,0,0,52,52803,6,19,24,3,0,2,1,10,36,10.967,0,0,0
55289,32,4,32,1,0,0,0,57,52795,3,11,24,2,1,0,0,9,33,0.0,0,0,1
55292,21,0,21,0,0,0,0,46,52849,6,6,12,4,2,0,0,13,40,0.0,0,0,0
55292,21,0,21,0,0,0,0,46,52849,6,6,12,4,2,0,0,13,40,0.0,1,0,0
55293,30,0,30,1,0,0,0,34,52776,4,41,48,6,3,3,1,19,46,10.315999999999999,1,0,0
55297,28,0,28,1,0,0,0,63,52817,7,24,36,1,0,0,0,9,26,0.0,0,0,1
55299,25,0,25,0,0,0,0,48,52754,7,30,36,3,1,5,23,9,42,29.641,1,0,0
55302,45,13,45,0,0,0,0,46,52836,7,10,12,4,0,0,0,12,41,0.0,0,1,1
55304,35,8,35,1,0,0,0,61,52850,2,-5,0,1,3,0,0,6,32,0.0,0,0,1
55305,20,0,20,0,0,0,0,49,52805,4,39,48,3,0,0,0,16,34,0.0,0,0,1
55314,26,0,26,0,0,0,0,54,52848,5,18,24,2,2,5,2,10,34,8.804,0,0,0
55314,26,0,26,0,0,0,0,54,52848,5,18,24,2,2,5,2,10,34,8.804,0,0,1
55327,31,8,31,0,0,0,0,52,52806,7,9,12,3,2,2,1,16,30,7.284,1,0,1
55328,68,39,68,1,0,0,0,57,52817,6,22,24,2,1,4,3,13,28,10.699000000000002,0,0,0
55339,38,13,38,1,0,0,0,53,52763,2,14,24,2,0,0,0,13,32,0.0,0,0,1
55341,31,2,31,1,0,0,0,64,52801,4,9,12,1,0,0,0,9,25,0.0,0,0,0
55341,31,2,31,1,0,0,0,64,52801,4,9,12,1,0,0,0,9,25,0.0,0,0,0
55348,36,6,36,1,0,0,0,71,52834,4,13,24,0,2,0,0,7,20,0.0,0,0,1
55356,32,4,32,0,0,0,0,66,52754,2,12,24,0,1,5,6,5,28,14.232000000000001,0,0,1
55365,26,0,26,0,0,0,0,55,52754,7,31,36,2,2,3,1,10,33,10.292,1,0,1
55367,29,0,29,0,0,0,0,64,52787,3,39,48,1,0,0,0,11,24,0.0,0,0,1
55370,56,25,56,1,0,0,0,50,52828,2,12,24,3,0,1,1,13,36,10.651,0,1,0
55370,56,25,56,1,0,0,0,50,52828,2,12,24,3,0,1,1,13,36,10.651,0,1,0
55390,45,18,45,0,0,0,0,53,52805,6,33,36,2,0,4,2,4,41,8.871,0,0,1
55402,29,0,29,0,0,0,0,61,52836,5,23,36,1,1,0,0,5,32,0.0,0,0,0
55430,63,32,63,1,0,0,0,56,52899,3,22,24,2,1,5,2,9,33,11.445,0,0,1
55439,18,0,18,1,0,0,0,60,52897,5,26,36,1,1,5,2,10,29,9.416,0,0,0
55453,32,3,32,1,0,0,0,48,52999,7,25,36,3,2,5,2,8,43,9.715,0,0,0
55454,36,5,36,0,0,0,0,65,52974,6,26,36,0,1,3,22,8,25,29.25,1,1,0
55455,46,17,46,0,0,0,0,46,52961,6,12,24,3,1,6,17,12,40,24.076999999999998,0,0,0
55465,26,0,26,0,0,0,0,35,53093,4,8,12,5,1,0,0,10,54,0.0,0,0,1
55469,27,0,27,1,0,0,0,74,53088,6,36,48,0,0,4,3,7,17,10.049,0,0,0
55469,27,0,27,1,0,0,0,74,53088,6,36,48,0,0,4,3,7,17,10.049,0,0,0
55472,55,26,55,1,0,0,0,55,53111,2,39,48,2,3,2,1,14,29,11.845999999999998,0,0,1
55472,55,26,55,1,0,0,0,55,53111,2,39,48,2,3,2,1,14,29,11.845999999999998,0,1,0
55473,33,0,33,0,0,0,0,47,53072,3,-3,0,4,4,1,0,9,42,0.0,0,0,0
55481,50,17,50,0,0,0,0,50,53121,7,26,36,3,0,2,1,9,40,10.362,0,0,1
55485,35,5,35,0,0,0,0,49,53133,2,12,24,3,2,5,3,17,33,12.7,0,0,1
55485,35,5,35,0,0,0,0,49,53133,2,12,24,3,2,5,3,17,33,12.7,0,1,0
55522,66,39,66,1,0,0,0,55,53061,6,7,12,2,0,2,1,7,37,9.55,0,1,1
55528,25,0,25,1,0,0,0,60,53150,4,40,48,1,1,3,1,4,34,10.626,0,0,0
55528,25,0,25,1,0,0,0,60,53150,4,40,48,1,1,3,1,4,34,10.626,0,0,0
55533,42,10,42,0,0,0,0,66,53071,2,15,24,0,2,1,1,13,20,10.059,0,1,1
55559,37,6,37,1,0,0,0,22,53171,5,13,24,8,0,5,3,22,55,10.141,0,0,1
55561,41,13,41,0,0,0,0,58,53222,5,22,24,2,0,3,3,6,35,12.262,0,0,0
55563,42,15,42,1,0,0,0,62,53193,2,21,24,1,1,4,3,7,30,10.995999999999999,0,1,1
55573,50,26,50,1,0,0,0,58,53240,4,29,36,2,0,1,16,13,28,22.283,0,0,1
55595,47,15,47,0,0,0,0,64,53185,7,22,24,1,0,0,0,9,25,0.0,0,0,0
55598,28,0,28,0,0,0,0,51,53236,7,17,24,3,0,0,0,17,30,0.0,0,0,1
55605,14,0,14,1,0,0,0,65,53176,7,29,36,0,0,0,0,11,22,0.0,0,0,1
55607,31,3,31,1,0,0,0,65,53176,7,30,36,0,0,1,1,11,22,10.786,0,0,0
55614,41,14,41,1,0,0,0,47,53198,7,24,36,3,4,2,2,11,40,8.62,1,0,1
55626,26,0,26,0,0,1,0,66,53234,2,26,36,0,5,1,28,18,15,34.413000000000004,1,0,0
55627,40,6,40,1,0,0,0,52,53185,3,26,36,3,0,0,0,7,40,0.0,0,0,0
55635,44,16,44,1,0,0,0,59,53235,3,35,48,2,0,4,2,18,21,10.469000000000001,0,0,1
55635,44,16,44,1,0,0,0,59,53235,3,35,48,2,0,4,2,18,21,10.469000000000001,0,0,1
55636,48,16,48,1,0,0,0,55,53234,5,10,12,2,1,0,0,10,34,0.0,0,0,1
55651,31,2,31,0,0,0,0,66,53222,2,35,48,0,1,2,1,7,25,9.226,0,0,1
55652,31,1,31,1,0,0,0,66,53222,2,14,24,0,1,0,0,7,25,0.0,0,1,1
55652,31,1,31,1,0,0,0,66,53222,2,14,24,0,1,0,0,7,25,0.0,0,0,1
55653,46,17,46,1,0,0,0,63,53199,4,32,36,1,0,3,1,8,28,11.672,0,1,1
55653,46,17,46,1,0,0,0,63,53199,4,32,36,1,0,3,1,8,28,11.672,0,0,1
55657,11,0,11,0,0,0,0,51,53155,2,23,36,3,1,0,0,12,35,0.0,0,0,1
55668,45,20,45,1,0,0,0,57,53184,4,-5,0,2,1,0,0,12,29,0.0,0,1,1
55670,42,11,42,0,0,0,0,57,53184,5,30,36,2,0,4,2,12,29,11.017999999999999,0,0,0
55672,44,13,44,0,0,0,0,53,53201,2,15,24,2,4,0,0,11,35,0.0,0,0,1
55672,44,13,44,0,0,0,0,53,53201,2,15,24,2,4,0,0,11,35,0.0,0,0,1
55679,52,22,52,1,0,0,0,50,53250,6,21,24,3,0,0,0,10,38,0.0,0,1,1
55682,29,0,29,1,0,0,0,59,53208,6,9,12,2,0,0,0,14,26,0.0,0,0,1
55682,29,0,29,1,0,0,0,59,53208,6,9,12,2,0,0,0,14,26,0.0,0,0,0
55691,35,8,35,0,0,0,0,46,53222,7,29,36,4,0,5,21,13,40,28.197,0,0,0
55692,33,2,33,0,0,0,0,46,53222,7,39,48,4,0,0,0,13,40,0.0,0,0,0
55692,33,2,33,0,0,0,0,46,53222,7,39,48,4,0,0,0,13,40,0.0,0,0,1
55693,31,2,31,0,0,0,0,46,53222,7,18,24,4,0,3,2,13,40,10.460999999999999,0,0,1
55698,44,17,44,1,0,0,0,68,53155,4,11,12,0,1,4,1,12,18,9.85,0,0,0
55704,37,11,37,1,0,0,0,68,53230,5,26,36,0,1,4,1,11,20,12.412,0,0,1
55709,56,24,56,0,0,0,0,59,53201,3,27,36,2,2,1,1,14,26,12.66,0,1,1
55728,27,0,27,0,0,0,0,62,53182,4,24,36,1,1,0,0,15,21,0.0,0,0,0
55731,25,0,25,1,0,0,0,70,53203,6,23,36,0,6,0,0,10,18,0.0,1,0,0
55732,30,0,30,1,0,0,0,56,53151,6,-1,0,2,1,0,0,9,33,0.0,0,0,1
55740,24,0,24,1,0,0,0,53,53248,4,34,36,2,1,4,1,8,38,11.222000000000001,0,0,0
55740,24,0,24,1,0,0,0,53,53248,4,34,36,2,1,4,1,8,38,11.222000000000001,0,0,1
55753,40,8,40,0,0,0,0,47,53206,7,11,24,3,1,2,1,18,33,10.166,0,0,1
55760,35,3,35,1,0,0,0,44,53202,4,22,24,4,0,5,21,10,45,27.561,0,0,1
55763,54,26,54,0,0,0,0,44,53202,3,30,36,4,1,0,0,10,45,0.0,0,0,0
55767,21,0,21,1,0,0,0,62,53217,7,20,24,1,0,3,1,6,31,7.879,0,0,0
55775,32,0,32,0,0,0,0,56,53165,4,30,36,2,0,0,0,7,36,0.0,0,0,0
55788,26,0,26,1,0,0,0,59,53206,6,-1,0,1,0,0,0,13,26,0.0,0,0,1
55791,62,31,62,1,0,0,0,56,53243,4,35,36,2,1,0,0,10,32,0.0,0,0,0
55798,45,14,45,1,0,0,0,46,53228,5,22,24,4,1,0,0,17,35,0.0,0,0,0
55801,26,0,26,1,0,0,0,70,53237,2,35,36,0,1,1,1,7,21,7.496,0,0,0
55811,52,25,52,0,0,0,0,69,53193,1,19,24,0,1,0,0,18,12,0.0,0,0,0
55811,52,25,52,0,0,0,0,69,53193,1,19,24,0,1,0,0,18,12,0.0,0,1,1
55812,43,17,43,1,0,0,0,53,53236,4,24,36,3,1,0,0,12,34,0.0,0,0,1
55812,43,17,43,1,0,0,0,53,53236,4,24,36,3,1,0,0,12,34,0.0,0,1,1
55822,39,12,39,0,0,0,0,63,53152,7,27,36,1,1,0,0,11,25,0.0,1,0,1
55825,44,9,44,0,0,0,0,69,53248,3,29,36,0,0,3,2,11,18,13.55,0,0,1
55826,52,26,52,1,0,0,0,69,53248,2,12,24,0,0,5,2,11,18,11.182,0,0,1
55826,52,26,52,1,0,0,0,69,53248,2,12,24,0,0,5,2,11,18,11.182,0,1,1
55829,30,1,30,1,0,0,0,58,53207,4,27,36,2,3,4,2,11,30,8.437999999999999,1,0,0
55831,45,14,45,0,0,0,0,52,53204,2,40,48,3,0,5,2,8,38,10.234,0,0,1
55831,45,14,45,0,0,0,0,52,53204,2,40,48,3,0,5,2,8,38,10.234,0,0,0
55836,45,13,45,0,0,0,0,68,53196,6,-5,0,0,0,1,0,8,23,0.0,0,0,1
55846,54,24,54,1,0,0,0,54,53215,4,-1,0,2,0,1,0,10,35,0.0,0,1,1
55848,53,28,53,1,0,0,0,52,53160,2,-4,0,3,0,0,0,11,35,0.0,0,1,0
55853,60,29,60,1,0,0,0,61,53174,4,20,24,1,4,0,0,14,24,0.0,1,0,1
55853,60,29,60,1,0,0,0,61,53174,4,20,24,1,4,0,0,14,24,0.0,0,1,0
55858,31,2,31,1,0,0,0,57,53188,3,29,36,2,2,5,21,13,29,27.641,0,0,0
55859,40,12,40,1,0,0,0,57,53188,3,32,36,2,0,0,0,13,29,0.0,0,0,1
55859,40,12,40,1,0,0,0,57,53188,3,32,36,2,0,0,0,13,29,0.0,0,1,0
55870,29,0,29,1,0,0,0,71,53219,6,14,24,0,0,5,2,11,16,9.962,0,0,1
55877,25,0,25,0,0,0,0,55,53162,7,22,24,2,1,0,0,3,41,0.0,0,0,0
55878,35,5,35,1,0,0,0,51,53182,5,29,36,3,2,0,0,11,36,0.0,1,0,0
55879,40,9,40,1,0,0,0,51,53182,5,40,48,3,1,0,0,11,36,0.0,0,1,1
55890,36,7,36,1,0,0,0,49,53184,7,26,36,3,0,4,7,11,39,14.446,0,0,0
55899,41,9,41,0,0,0,1,65,53173,2,26,36,0,1,0,11,11,22,18.098,0,0,1
55915,19,0,19,1,0,0,0,50,53242,7,29,36,3,0,0,28,12,37,35.031,0,0,1
55918,26,0,26,1,0,0,0,50,53243,3,-4,0,3,0,0,0,7,42,0.0,0,0,1
55918,26,0,26,1,0,0,0,50,53243,3,-4,0,3,0,0,0,7,42,0.0,0,0,0
55921,26,0,26,0,0,0,0,56,53184,5,35,48,2,0,1,1,14,28,12.273,0,0,0
55930,40,7,40,0,0,0,0,56,53176,7,23,24,2,0,2,1,7,35,8.099,0,0,0
55939,73,42,73,1,0,0,0,47,53242,4,40,48,4,2,1,1,10,42,9.325,0,0,0
55939,73,42,73,1,0,0,0,47,53242,4,40,48,4,2,1,1,10,42,9.325,0,1,0
55946,37,8,37,1,0,0,0,60,53192,2,0,12,1,2,0,0,11,27,0.0,0,0,0
55948,41,14,41,1,0,0,0,58,53226,6,40,48,1,0,0,28,9,32,35.035,0,0,0
55955,42,14,42,1,0,0,0,71,53152,5,19,24,0,0,0,0,6,21,0.0,0,0,0
55956,23,0,23,0,0,0,0,71,53152,5,22,24,0,0,1,10,6,21,16.76,0,0,0
55956,23,0,23,0,0,0,0,71,53152,5,22,24,0,0,1,10,6,21,16.76,0,0,1
55959,27,0,27,0,0,0,0,55,53175,4,41,48,2,2,2,1,12,32,7.686,1,0,1
55959,27,0,27,0,0,0,0,55,53175,4,41,48,2,2,2,1,12,32,7.686,0,0,1
55963,41,10,41,1,0,0,0,45,53239,6,22,24,4,4,3,1,18,35,10.982000000000001,1,0,0
55965,38,7,38,0,0,0,0,61,53219,6,22,24,1,0,3,3,12,25,14.142999999999999,0,0,0
55972,20,0,20,1,0,0,0,57,53233,6,14,24,2,2,0,0,13,29,0.0,1,0,0
55973,41,8,41,1,0,0,0,57,53220,5,9,12,2,1,0,0,5,36,0.0,0,1,1
55989,47,17,47,1,0,0,0,53,53222,6,12,24,3,2,2,2,14,32,8.405,1,0,0
56000,37,5,37,1,0,0,0,58,53163,6,12,24,2,0,5,9,7,34,16.619,0,0,1
56009,62,34,62,1,0,0,0,58,53185,5,41,48,2,2,1,11,14,26,17.968,0,1,1
56018,16,0,16,1,0,0,0,53,53243,4,29,36,2,2,0,0,10,36,0.0,0,0,0
56031,32,2,32,0,0,0,0,45,53171,4,10,12,4,0,0,0,18,36,0.0,0,0,1
56051,39,13,39,1,0,0,0,56,53216,7,18,24,2,3,0,0,10,32,0.0,1,0,1
56071,50,17,50,1,0,0,0,54,53221,2,29,36,2,0,3,1,14,31,9.626,0,0,1
56072,16,0,16,1,0,0,0,49,53178,6,11,24,3,3,0,0,11,39,0.0,1,0,1
56082,44,20,44,1,0,0,0,66,53154,3,35,48,0,0,0,0,14,19,0.0,0,1,0
56084,31,3,31,0,0,0,0,66,53154,4,14,24,0,0,0,0,14,19,0.0,0,0,1
56084,31,3,31,0,0,0,0,66,53154,4,14,24,0,0,0,0,14,19,0.0,0,0,1
56086,37,5,37,1,0,0,0,66,53184,2,-4,0,0,2,0,0,13,20,0.0,0,1,1
56087,41,9,41,0,0,0,0,66,53184,2,33,36,0,1,0,0,13,20,0.0,0,0,1
56102,43,15,43,0,0,0,0,67,53241,6,-2,0,0,0,0,0,10,21,0.0,0,0,1
56103,39,11,39,0,0,0,0,54,53206,5,33,36,2,0,0,0,18,26,0.0,0,0,1
56112,33,4,33,1,0,0,0,44,53236,6,14,24,4,0,0,0,17,37,0.0,0,0,1
56112,33,4,33,1,0,0,0,44,53236,6,14,24,4,0,0,0,17,37,0.0,0,0,1
56114,20,0,20,0,0,0,0,59,53179,7,27,36,2,1,0,0,25,15,0.0,1,0,0
56115,37,4,37,0,0,0,0,59,53179,7,22,24,2,0,2,1,25,15,9.299,0,1,0
